Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Cost_Was_Negative,Age_Group,Age_Risk,Downtime_Risk,Failure_Risk,Cost_Risk,Risk_Score,Health_Score,Risk_Category
MD00238,CT Scanner,12-06-2023,2,UltraMed,Model-450,Canada,14085.83,6.54,2,4,2,System performance degraded due to abnormal sound; mitigation via component upgrade. log cleaned low priority fault,False,0-2 Years,9.090909090909092,18.596059113300495,33.33333333333333,49.476748654670864,27.29234928310614,72.70765071689385,Medium Risk
MD01197,PET Scanner,29-02-2016,9,CardioSync,Model-550,Italy,9281.86,6.08,4,3,2,System performance degraded due to battery wear; mitigation via component upgrade. sensor replaced hardware fault,False,9+ Years,72.72727272727273,17.17980295566503,25.0,31.977470814016556,33.594889594957365,66.40511040504263,Medium Risk
MD04158,X-Ray Machine,11-09-2022,3,MedEquip,Model-350,Italy,21370.74,30.54,2,4,3,System performance degraded due to voltage spike; mitigation via firmware update. driver update device required inspection,False,3-5 Years,18.181818181818183,92.48768472906404,33.33333333333333,76.0132724327463,56.585323541632114,43.414676458367886,High Risk
MD03497,CT Scanner,08-05-2017,8,ScanPro,Model-550,Italy,7417.19,6.47,1,1,1,Routine check completed; battery wear observed during diagnostics. moderate delay component review,False,6-8 Years,63.63636363636363,18.38054187192118,8.333333333333332,25.185093174036943,25.77845392365647,74.22154607634353,Low Risk
MD02714,Defibrillator,23-09-2014,11,UltraMed,Model-200,Canada,2086.32,1.13,3,1,1,abnormal sound caused operational delay; inspection initiated. critical failure critical failure,False,9+ Years,90.9090909090909,1.9396551724137927,8.333333333333332,5.766492462040646,22.417013225950452,77.58298677404954,Low Risk
MD00681,MRI Scanner,14-07-2013,12,RescueTech,Model-450,Italy,11482.46,11.73,3,0,1,System performance degraded due to data lag; mitigation via component upgrade. log cleaned minor issue,False,9+ Years,100.0,34.57512315270937,0.0,39.99353061791705,38.37124306939622,61.62875693060378,Medium Risk
MD01001,X-Ray Machine,22-11-2016,9,MedEquip,Model-250,UK,1927.98,3.2,2,0,1,Component replacement after detecting abnormal sound; functionality restored. quick fix quick fix,False,9+ Years,72.72727272727273,8.3128078817734,0.0,5.189712079713278,18.077239325929224,81.92276067407077,Low Risk
MD03130,MRI Scanner,11-01-2020,5,ImagingTech,Model-650,France,9659.06,9.29,5,2,2,Component recalibration after detecting data lag; functionality restored. software reset system check passed,False,3-5 Years,36.36363636363637,27.0628078817734,16.666666666666664,33.35148597262388,27.061866831784066,72.93813316821593,Low Risk
MD00759,X-Ray Machine,30-12-2014,11,ImagingTech,Model-600,Japan,5058.4,1.63,4,2,1,System performance degraded due to voltage spike; mitigation via recalibration. reviewed logs moderate delay,False,9+ Years,90.9090909090909,3.479064039408867,16.666666666666664,16.592799388322838,27.54409727130541,72.45590272869458,Medium Risk
MD04005,MRI Scanner,22-09-2013,12,CardioSync,Model-650,Italy,6501.83,4.91,2,2,1,Component component upgrade after detecting sensor misalignment; functionality restored. reviewed logs driver update applied,False,9+ Years,100.0,13.577586206896552,16.666666666666664,21.850738678854555,33.443423597839875,66.55657640216012,Medium Risk
MD04727,Defibrillator,15-01-2016,9,UltraMed,Model-550,UK,1424.37,1.45,5,0,1,Routine check completed; sensor misalignment observed during diagnostics. critical failure high priority failure,False,9+ Years,72.72727272727273,2.9248768472906406,0.0,3.3552269948081017,16.09396299860336,83.90603700139664,Low Risk
MD03338,MRI Scanner,19-07-2015,10,ScanPro,Model-650,Japan,7094.33,6.55,4,0,1,Routine check completed; battery wear observed during diagnostics. component issue component review,True,9+ Years,81.81818181818183,18.626847290640395,0.0,24.009020708215207,26.753494692471527,73.24650530752848,Low Risk
MD04769,X-Ray Machine,29-09-2015,10,ImagingTech,Model-250,USA,14496.3,25.14,2,2,3,System performance degraded due to overheating; mitigation via system reset. quick fix stable condition,False,9+ Years,81.81818181818183,75.86206896551725,16.666666666666664,50.971955447230634,54.31664814273767,45.68335185726233,High Risk
MD02506,X-Ray Machine,22-08-2017,8,UltraMed,Model-150,France,5298.41,1.1,4,0,1,Component component upgrade after detecting voltage spike; functionality restored. reboot failed emergency shutdown,False,6-8 Years,63.63636363636363,1.8472906403940892,0.0,17.46707663704326,16.774875246799603,83.22512475320039,Low Risk
MD02357,PET Scanner,16-02-2018,7,MedEquip,Model-450,Japan,7311.26,4.43,2,0,2,abnormal sound caused operational delay; system reset initiated. reboot failed critical failure,False,6-8 Years,54.54545454545454,12.099753694581281,0.0,24.799225131218087,19.49886204370891,80.50113795629109,Low Risk
MD02173,MRI Scanner,08-07-2023,2,ScanPro,Model-150,Italy,1663.49,4.44,5,1,1,Component component upgrade after detecting sensor misalignment; functionality restored. moderate delay average severity report,False,0-2 Years,9.090909090909092,12.130541871921183,8.333333333333332,4.2262622671468675,8.802596833187547,91.19740316681245,Low Risk
MD03635,MRI Scanner,08-02-2017,8,MedEquip,Model-450,Italy,3144.85,3.58,1,2,1,System performance degraded due to battery wear; mitigation via inspection. sensor replaced critical failure,False,6-8 Years,63.63636363636363,9.482758620689657,16.666666666666664,9.622368034258583,22.49657392033134,77.50342607966866,Low Risk
MD03698,X-Ray Machine,21-01-2015,10,ImagingTech,Model-200,Japan,1733.75,5.01,3,0,1,System performance degraded due to battery wear; mitigation via recalibration. reboot failed high priority failure,False,9+ Years,81.81818181818183,13.885467980295568,0.0,4.482196267793078,21.42571601128365,78.57428398871635,Low Risk
MD05215,Defibrillator,22-02-2023,2,CardioSync,Model-450,UK,18663.91,22.8,2,3,3,battery wear caused operational delay; recalibration initiated. minor issue routine reset,False,0-2 Years,9.090909090909092,68.6576354679803,25.0,66.15318374830025,43.146109208235956,56.853890791764044,Medium Risk
MD01821,Infusion Pump,25-02-2023,2,UltraMed,Model-650,USA,2022.23,5.72,5,1,1,Component replacement after detecting overheating; functionality restored. critical failure urgent inspection needed,False,0-2 Years,9.090909090909092,16.071428571428573,8.333333333333332,5.533033735860521,10.246217136782494,89.75378286321751,Low Risk
MD02421,X-Ray Machine,04-10-2014,11,UltraMed,Model-150,Italy,13959.52,16.0,5,1,2,abnormal sound caused operational delay; replacement initiated. moderate delay device required inspection,False,9+ Years,90.9090909090909,47.721674876847295,8.333333333333332,49.016642995382185,44.80164924394881,55.19835075605119,Medium Risk
MD00058,MRI Scanner,26-12-2023,2,MedEquip,Model-200,Japan,687.12,5.72,4,0,1,Routine check completed; sensor misalignment observed during diagnostics. sensor replaced critical failure,False,0-2 Years,9.090909090909092,16.071428571428573,0.0,0.6696684696669399,6.773544083543778,93.22645591645622,Low Risk
MD00330,MRI Scanner,28-09-2023,2,CardioSync,Model-350,Italy,7011.0,6.3,1,0,1,Routine check completed; overheating observed during diagnostics. component issue average severity report,False,0-2 Years,9.090909090909092,17.857142857142858,0.0,23.70547700946985,11.916420077218646,88.08357992278135,Low Risk
MD01296,Defibrillator,09-09-2020,5,RescueTech,Model-450,Italy,12567.53,9.27,1,4,2,Component component upgrade after detecting data lag; functionality restored. software reset quick fix,False,3-5 Years,36.36363636363637,27.0012315270936,33.33333333333333,43.94608265436998,34.16231326172935,65.83768673827065,Medium Risk
MD01396,Infusion Pump,01-11-2020,5,CardioSync,Model-500,Japan,6424.1,14.43,4,0,2,battery wear caused operational delay; software patch initiated. reviewed logs moderate delay,False,3-5 Years,36.36363636363637,42.88793103448276,0.0,21.56759393262299,24.452625369596696,75.54737463040331,Low Risk
MD03413,CT Scanner,13-02-2018,7,CardioSync,Model-350,Canada,532.41,6.38,3,2,1,System performance degraded due to data lag; mitigation via firmware update. moderate delay driver update applied,False,6-8 Years,54.54545454545454,18.103448275862068,16.666666666666664,0.10611097977261724,21.36134758780405,78.63865241219595,Low Risk
MD03457,MRI Scanner,29-03-2017,8,UltraMed,Model-450,USA,23600.09,28.51,4,7,3,System performance degraded due to abnormal sound; mitigation via replacement. software reset system check passed,False,6-8 Years,63.63636363636363,86.23768472906406,58.333333333333336,84.13405900178455,72.92538994634886,27.074610053651142,High Risk
MD05126,X-Ray Machine,21-11-2022,3,CardioSync,Model-100,France,7647.33,3.74,5,1,1,voltage spike caused operational delay; replacement initiated. minor issue stable condition,False,3-5 Years,18.181818181818183,9.97536945812808,8.333333333333332,26.02341726895181,14.333657927592423,85.66634207240757,Low Risk
MD04264,PET Scanner,18-10-2019,6,CardioSync,Model-550,Canada,3177.07,4.39,5,1,1,Component replacement after detecting voltage spike; functionality restored. sensor replaced system crash,False,6-8 Years,45.45454545454545,11.976600985221674,8.333333333333332,9.739734864614702,17.131836359398534,82.86816364060147,Low Risk
MD02151,MRI Scanner,26-03-2021,4,CardioSync,Model-650,USA,1100.26,2.53,1,0,1,System performance degraded due to abnormal sound; mitigation via replacement. log cleaned system check passed,False,3-5 Years,27.27272727272727,6.25,0.0,2.1746011913716803,7.76446569281979,92.23553430718022,Low Risk
MD01383,PET Scanner,05-05-2020,5,ScanPro,Model-650,UK,1549.95,7.64,2,0,1,battery wear caused operational delay; software patch initiated. reboot failed system crash,False,3-5 Years,36.36363636363637,21.98275862068966,0.0,3.812673504929808,14.630089559920131,85.36991044007986,Low Risk
MD02800,Infusion Pump,05-06-2018,7,UltraMed,Model-550,USA,11261.45,15.67,4,3,3,System performance degraded due to circuit failure; mitigation via system reset. moderate delay non-critical warning,False,6-8 Years,54.54545454545454,46.70566502463054,25.0,39.188464100939846,40.25848323666804,59.74151676333196,Medium Risk
MD02299,Infusion Pump,28-08-2021,4,CardioSync,Model-250,Canada,4903.02,6.83,5,0,1,Routine check completed; sensor misalignment observed during diagnostics. sensor replaced system crash,False,3-5 Years,27.27272727272727,19.488916256157637,0.0,16.026801309467047,14.506580593286154,85.49341940671384,Low Risk
MD04043,Defibrillator,15-05-2017,8,UltraMed,Model-350,UK,4825.76,7.8,2,0,1,Routine check completed; data lag observed during diagnostics. reboot failed system crash,False,6-8 Years,63.63636363636363,22.475369458128082,0.0,15.7453686181786,22.61895728834687,77.38104271165312,Low Risk
MD02586,Infusion Pump,09-05-2020,5,UltraMed,Model-300,Canada,8774.21,6.07,3,1,1,Component software patch after detecting sensor misalignment; functionality restored. reboot failed sensor replacement,False,3-5 Years,36.36363636363637,17.149014778325125,8.333333333333332,30.128269341940715,20.943085574612955,79.05691442538705,Low Risk
MD03293,Defibrillator,18-01-2014,11,ScanPro,Model-500,Japan,3563.69,3.36,3,0,1,software crash caused operational delay; software patch initiated. sensor replaced system crash,False,9+ Years,90.9090909090909,8.805418719211824,0.0,11.148063975486288,23.05305659267899,76.94694340732102,Low Risk
MD04306,Infusion Pump,08-06-2021,4,ScanPro,Model-150,Japan,21464.05,19.42,5,4,3,System performance degraded due to voltage spike; mitigation via component upgrade. software reset system check passed,False,3-5 Years,27.27272727272727,58.25123152709361,33.33333333333333,76.35316997900729,48.20054890847499,51.79945109152501,High Risk
MD05493,PET Scanner,18-02-2022,3,UltraMed,Model-300,UK,8821.06,1.39,2,0,1,System performance degraded due to battery wear; mitigation via replacement. reboot failed high priority failure,False,3-5 Years,18.181818181818183,2.7401477832512318,0.0,30.298928435739107,10.518193658486828,89.48180634151318,Low Risk
MD02311,X-Ray Machine,08-11-2014,11,ImagingTech,Model-500,Japan,6268.06,6.15,1,1,1,Component recalibration after detecting sensor misalignment; functionality restored. moderate delay driver update applied,False,9+ Years,90.9090909090909,17.395320197044338,8.333333333333332,20.999191691506645,30.100252579232816,69.89974742076718,Medium Risk
MD00279,Infusion Pump,12-12-2018,7,UltraMed,Model-450,USA,3951.89,7.87,4,1,1,System performance degraded due to voltage spike; mitigation via inspection. reboot failed system crash,False,6-8 Years,54.54545454545454,22.69088669950739,8.333333333333332,12.562148505102833,22.728786619963692,77.2712133800363,Low Risk
MD00878,PET Scanner,25-11-2014,11,UltraMed,Model-600,Japan,22102.44,6.55,3,5,3,Component replacement after detecting software crash; functionality restored. reboot failed emergency shutdown,False,9+ Years,90.9090909090909,18.626847290640395,41.66666666666667,78.67861413887826,52.005595196785954,47.994404803214046,High Risk
MD03308,X-Ray Machine,02-03-2022,3,ScanPro,Model-150,USA,7011.0,2.59,2,1,1,software crash caused operational delay; inspection initiated. reboot failed critical malfunction,False,3-5 Years,18.181818181818183,6.434729064039408,8.333333333333332,23.70547700946985,12.807877757469429,87.19212224253057,Low Risk
MD05386,PET Scanner,27-07-2023,2,CardioSync,Model-450,Italy,4173.9,1.13,3,0,1,Routine check completed; overheating observed during diagnostics. sensor replaced sensor replacement,False,0-2 Years,9.090909090909092,1.9396551724137927,0.0,13.370857692171793,5.074249908340315,94.92575009165968,Low Risk
MD03237,X-Ray Machine,24-03-2020,5,CardioSync,Model-200,UK,10739.13,7.15,1,2,2,System performance degraded due to data lag; mitigation via recalibration. reboot failed hardware fault,False,3-5 Years,36.36363636363637,20.474137931034488,16.666666666666664,37.28582465861806,25.872133583761233,74.12786641623876,Low Risk
MD01714,PET Scanner,04-02-2024,1,UltraMed,Model-500,Japan,25301.85,17.98,2,2,3,System performance degraded due to software crash; mitigation via recalibration. moderate delay non-critical warning,False,0-2 Years,0.0,53.81773399014779,16.666666666666664,90.3330092571175,39.211922048467834,60.788077951532166,Medium Risk
MD02624,X-Ray Machine,18-07-2017,8,RescueTech,Model-300,USA,3547.21,5.63,2,0,1,System performance degraded due to circuit failure; mitigation via recalibration. sensor replaced urgent inspection needed,False,6-8 Years,63.63636363636363,15.794334975369459,0.0,11.088032772374284,19.68317977435842,80.31682022564158,Low Risk
MD04063,PET Scanner,06-08-2013,12,ImagingTech,Model-450,Canada,6916.08,1.97,4,0,1,System performance degraded due to circuit failure; mitigation via inspection. component issue average severity report,False,9+ Years,100.0,4.525862068965517,0.0,23.359714764361136,26.029701573561884,73.97029842643812,Low Risk
